Time,SM10,SM45,SM80,Temp,Humd,Prsr,Lmns
2020-06-11 15:01:09,10.989,64.1025,25.7731,36.06,60.0,97.357,9.0
2020-06-11 15:04:56,10.9649,64.1025,25.5102,35.91,66.57,97.35755999999999,7.4
2020-06-11 15:08:45,10.9409,64.1025,25.5102,35.65,64.11,97.35719999999999,8.5
2020-06-11 15:12:32,10.9409,64.1025,25.3807,35.68,61.63,97.35919,7.35
2020-06-11 15:16:19,10.9409,64.935,25.2525,35.61,69.62,97.35793,9.02
2020-06-11 15:20:09,10.9409,64.935,25.2525,35.74,67.41,97.36401,6.62
2020-06-11 15:23:56,10.9649,64.1025,25.3807,35.75,70.6,97.36167999999999,7.08
2020-06-11 15:27:45,10.9649,65.7894,25.2525,36.4,65.91,97.35144,8.85
2020-06-11 15:31:32,10.9649,64.1025,25.1256,37.15,59.81,97.35339,8.88
2020-06-11 15:35:19,10.989,65.7894,25.1256,38.4,62.98,97.36202,11.04
2020-06-11 15:39:09,11.0375,65.7894,25.1256,39.36,55.66,97.35186999999999,12.91
2020-06-11 15:42:56,11.111099999999999,64.935,25.1256,40.86,52.11,97.35011999999999,13.88
2020-06-11 15:46:45,11.1358,64.935,25.0,42.09,46.86,97.3617,13.43
2020-06-11 15:50:32,11.185599999999999,65.7894,25.0,42.97,48.86,97.34655000000001,13.41
2020-06-11 15:54:19,11.235899999999999,65.7894,25.0,43.65,42.83,97.35134,12.99
2020-06-11 15:58:09,11.2866,64.935,24.8756,44.11,41.02,97.34643,12.5
2020-06-11 16:01:56,11.3122,65.7894,24.8756,44.5,42.36,97.34245,11.55
2020-06-11 16:05:45,11.3122,64.935,24.8756,44.83,42.47,97.34334,11.44
2020-06-11 16:09:32,11.363599999999998,64.935,24.6305,45.0,38.84,97.34525,10.56
2020-06-11 16:13:19,11.363599999999998,64.935,24.752399999999998,45.02,39.63,97.33765,9.36
2020-06-11 16:17:09,11.363599999999998,64.935,24.6305,45.29,39.28,97.33458999999999,7.96
2020-06-11 16:20:56,11.3378,64.935,24.6305,45.22,36.87,97.33715,7.1
2020-06-11 16:24:50,11.3122,64.935,24.6305,45.31,35.0,97.33214,6.73
